9:03:20 PM,19,8,0.8358765,2.351934,1
9:03:21 PM,20,8,1.231056,9.866388,1
9:03:26 PM,21,9,4.752895,5.513766,1
9:03:27 PM,22,9,1.131264,9.686847,3
9:03:29 PM,23,9,1.467339,6.938176,1
9:03:31 PM,24,10,2.190166,5.497926,3
9:03:33 PM,25,10,1.690289,1.946856,3
9:03:35 PM,26,10,2.119652,10.90688,3
9:03:36 PM,27,10,1.648743,6.315743,3
9:03:38 PM,28,10,1.53112,7.090012,1
9:03:42 PM,29,10,3.536678,12.68999,3
9:03:50 PM,0,0,1.811387,7.387772,1
9:03:52 PM,1,0,2.036404,8.658561,1
9:03:54 PM,2,0,1.497375,2.51925,1
9:03:55 PM,3,0,1.182709,4.406381,1
9:03:56 PM,4,0,1.10078,3.389536,1
9:03:57 PM,5,0,1.366403,9.219769,1
9:03:59 PM,6,0,1.317777,3.617304,1
9:04:00 PM,7,0,1.031013,6.934085,3
9:04:02 PM,8,0,1.717724,3.4894,1
9:04:03 PM,9,0,1.33307,4.318005,1
9:04:05 PM,10,0,1.886089,9.935193,3
9:04:08 PM,11,0,3.468649,7.896519,1
9:04:11 PM,12,0,2.985552,7.736112,3
9:07:22 PM,0,0,1.428992,1.868706,3
9:07:23 PM,1,0,1.549995,3.729878,1
9:07:24 PM,2,0,1.253328,3.733228,1
9:07:26 PM,3,0,1.283706,6.171648,3
9:07:27 PM,4,0,1.416439,4.220338,1
9:07:30 PM,5,2,2.532476,6.189754,3
9:07:31 PM,6,2,1.105149,4.097342,3
9:07:32 PM,7,2,0.9652548,10.55485,1
9:08:19 PM,0,0,1.436231,3.990502,1
9:08:21 PM,1,0,1.56867,3.171047,3
9:08:24 PM,2,4,2.909091,10.75702,3
9:08:29 PM,3,13,5.196994,10.13503,3
9:08:30 PM,4,13,1.233291,4.324357,3
9:08:33 PM,5,13,2.669197,12.2672,3
9:08:35 PM,6,13,2.714426,11.96179,3
9:08:37 PM,7,13,1.963896,8.77309,1
9:25:55 PM,0,0,1.526577,6.938147,1
9:25:57 PM,1,0,1.135143,7.968397,5
9:26:01 PM,2,1,4.350515,2.34512,3
9:26:02 PM,3,1,1.379324,5.415486,3
9:26:04 PM,4,1,2.184427,5.080206,4
9:26:06 PM,5,1,1.365212,3.106298,5
9:26:23 PM,0,0,1.78835,6.978721,1
9:26:24 PM,1,0,1.084903,6.820569,1
9:26:25 PM,2,0,1.046804,2.445018,1
